a;b;;;;
4054,9068;4,8277;;;;
4055,0592;4,8773;;;;
4055,2116;4,8343;;;;
4055,364;5,2372;;;;
4055,5164;5,8509;;;;
4055,6688;6,4195;;;;
4055,8212;6,5672;;;;
4055,9736;6,4983;;;;
4056,126;6,4527;;;;
4056,2784;6,7755;;;;
4056,4308;6,9627;;;;
4056,5832;7,0797;;;;
4056,7356;7,1423;;;;
4056,888;7,344;;;;
4057,0404;7,2611;;;;
4057,1928;7,4744;;;;
4057,3452;7,5407;;;;
4057,4976;7,3758;;;;
4057,65;7,5261;;;;
4057,8024;7,8567;;;;
4057,9548;7,9567;;;;
4058,1072;7,7756;;;;
4058,2596;7,69;;;;
4058,412;7,7849;;;;
4058,5644;7,9283;;;;
4058,7168;8,1431;;;;
4058,8692;8,1221;;;;
4059,0216;8,1983;;;;
4059,174;8,3109;;;;
4059,3264;8,4009;;;;
4059,4788;8,536;;;;
4059,6312;8,2497;;;;
4059,7836;7,9249;;;;
4059,936;8,0021;;;;
4060,0884;8,4461;;;;
4060,2408;9,1864;;;;
4060,3932;9,7557;;;;
4060,5456;10,1014;;;;
4060,698;10,3809;;;;
4060,8504;10,2969;;;;
4061,0028;10,0231;;;;
4061,1552;9,9338;;;;
4061,3076;9,9918;;;;
4061,46;10,0489;;;;
4061,6124;10,6508;;;;
4061,7648;11,2157;;;;
4061,9172;11,4228;;;;
4062,0696;11,4509;;;;
4062,222;11,3279;;;;
4062,3744;11,4852;;;;
4062,5268;11,6831;;;;
4062,6792;11,5087;;;;
4062,8316;11,5804;;;;
4062,984;11,5357;;;;
4063,1364;11,0155;;;;
4063,2888;10,7836;;;;
4063,4412;10,9643;;;;
4063,5936;10,6485;;;;
4063,746;10,0302;;;;
4063,8984;10,1428;;;;
4064,0508;9,9796;;;;
4064,2032;10,3541;;;;
4064,3556;11,1343;;;;
4064,508;11,28;;;;
4064,6604;10,7346;;;;
4064,8128;10,871;;;;
4064,9652;11,3725;;;;
4065,1176;11,5331;;;;
4065,27;11,7035;;;;
4065,4224;11,683;;;;
4065,5748;11,9927;;;;
4065,7272;12,4982;;;;
4065,8796;12,5541;;;;
4066,032;12,0235;;;;
4066,1844;10,7395;;;;
4066,3368;9,2985;;;;
4066,4892;8,8411;;;;
4066,6416;8,9637;;;;
4066,794;9,3388;;;;
4066,9464;10,0696;;;;
4067,0988;10,9586;;;;
4067,2512;11,6688;;;;
4067,4036;11,8332;;;;
4067,556;11,8733;;;;
4067,7084;11,9037;;;;
4067,8608;11,8155;;;;
4068,0132;11,9108;;;;
4068,1656;11,8057;;;;
4068,318;11,524;;;;
4068,4704;11,3036;;;;
4068,6228;11,3346;;;;
4068,7752;11,3477;;;;
4068,9276;10,788;;;;
4069,08;10,489;;;;
4069,2324;10,5949;;;;
4069,3848;10,6241;;;;
4069,5372;10,4231;;;;
4069,6896;9,9211;;;;
4069,842;9,4346;;;;
4069,9944;9,277;;;;
4070,1468;9,5589;;;;
4070,2992;9,6938;;;;
4070,4516;9,6074;;;;
4070,604;9,676;;;;
4070,7564;9,768;;;;
4070,9088;9,7279;;;;
4071,0612;9,7424;;;;
4071,2136;9,795;;;;
4071,366;9,9186;;;;
4071,5184;9,9743;;;;
4071,6708;9,8075;;;;
4071,8232;9,5344;;;;
4071,9756;9,5937;;;;
4072,128;9,4849;;;;
4072,2804;9,4358;;;;
4072,4328;9,4494;;;;
4072,5852;9,7935;;;;
4072,7376;10,0131;;;;
4072,89;9,608;;;;
4073,0424;9,5411;;;;
4073,1948;9,0512;;;;
4073,3472;8,5673;;;;
4073,4996;8,025;;;;
4073,652;7,9385;;;;
4073,8044;7,6726;;;;
4073,9568;7,5085;;;;
4074,1092;7,2134;;;;
4074,2616;7,202;;;;
4074,414;7,1851;;;;
4074,5664;7,2208;;;;
4074,7188;7,0886;;;;
4074,8712;6,8656;;;;
4075,0236;6,4119;;;;
4075,176;6,137;;;;
4075,3284;5,7969;;;;
4075,4808;5,5371;;;;
4075,6332;5,265;;;;
4075,7856;5,1739;;;;
4075,938;5,2;;;;
4076,0904;5,1092;;;;
4076,2428;4,7111;;;;
4076,3952;3,7931;;;;
4076,5476;3,0599;;;;
4076,7;2,7311;;;;
4076,8524;2,8128;;;;
4077,0048;3,074;;;;
4077,1572;3,5443;;;;
4077,3096;3,9881;;;;
4077,462;4,1717;;;;
4077,6144;4,1726;;;;
4077,7668;4,014;;;;
4077,9192;4,0297;;;;
4078,0716;4,0473;;;;
4078,224;4,1827;;;;
4078,3764;4,3462;;;;
4078,5288;4,4779;;;;
4078,6812;4,3965;;;;
4078,8336;4,4112;;;;
4078,986;4,4069;;;;
4079,1384;4,1589;;;;
4079,2908;4,0047;;;;
4079,4432;4,0534;;;;
4079,5956;4,1129;;;;
4079,748;4,0623;;;;
4079,9004;4,0056;;;;
4080,0528;4,015;;;;
4080,2052;4,1665;;;;
4080,3576;4,1125;;;;
4080,51;4,2703;;;;
4080,6624;4,3612;;;;
4080,8148;4,4201;;;;
4080,9672;4,4778;;;;
4081,1196;4,5274;;;;
4081,272;4,6385;;;;
4081,4244;4,6206;;;;
4081,5768;4,5912;;;;
4081,7292;4,5458;;;;
4081,8816;4,5255;;;;
4082,034;4,597;;;;
4082,1864;4,6682;;;;
4082,3388;4,7523;;;;
4082,4912;4,7899;;;;
4082,6436;4,7206;;;;
4082,796;4,4972;;;;
4082,9484;4,2971;;;;
4083,1008;4,0556;;;;
4083,2532;3,9112;;;;
4083,4056;3,8946;;;;
4083,558;4,0341;;;;
4083,7104;4,0636;;;;
4083,8628;3,9173;;;;
4084,0152;3,8829;;;;
4084,1676;3,8301;;;;
4084,32;3,7852;;;;
4084,4724;3,6642;;;;
4084,6248;3,8046;;;;
4084,7772;4,1684;;;;
4084,9296;4,5101;;;;
4085,082;4,6922;;;;
4085,2344;4,6805;;;;
4085,3868;4,6126;;;;
4085,5392;4,5626;;;;
4085,6916;4,4901;;;;
4085,844;4,5738;;;;
4085,9964;4,725;;;;
4086,1488;4,8231;;;;
4086,3012;4,8513;;;;
4086,4536;4,9404;;;;
4086,606;4,8918;;;;
4086,7584;4,9077;;;;
4086,9108;4,8276;;;;
4087,0632;4,7289;;;;
4087,2156;4,6745;;;;
4087,368;4,685;;;;
4087,5204;4,7275;;;;
4087,6728;4,8842;;;;
4087,8252;5,0034;;;;
4087,9776;5,1144;;;;
4088,13;5,1598;;;;
4088,2824;5,088;;;;
4088,4348;4,9276;;;;
4088,5872;4,6734;;;;
4088,7396;4,6206;;;;
4088,892;4,6348;;;;
4089,0444;4,9892;;;;
4089,1968;5,4568;;;;
4089,3492;5,2841;;;;
4089,5016;5,1865;;;;
4089,654;5,179;;;;
4089,8064;5,6466;;;;
4089,9588;5,9333;;;;
4090,1112;6,3571;;;;
4090,2636;6,5367;;;;
4090,416;6,4718;;;;
4090,5684;6,2779;;;;
4090,7208;5,9221;;;;
4090,8732;5,9032;;;;
4091,0256;5,9609;;;;
4091,178;6,1088;;;;
4091,3304;6,0592;;;;
4091,4828;6,0179;;;;
4091,6352;6,1504;;;;
4091,7876;6,8908;;;;
4091,94;7,5583;;;;
4092,0924;7,7302;;;;
4092,2448;7,5952;;;;
4092,3972;7,4703;;;;
4092,5496;7,3617;;;;
4092,702;7,9094;;;;
4092,8544;8,1049;;;;
4093,0068;8,0286;;;;
4093,1592;7,7827;;;;
4093,3116;7,7759;;;;
4093,464;8,0146;;;;
4093,6164;8,1477;;;;
4093,7688;8,005;;;;
4093,9212;8,6574;;;;
4094,0736;9,0005;;;;
4094,226;9,2734;;;;
4094,3784;9,119;;;;
4094,5308;9,0274;;;;
4094,6832;9,0456;;;;
4094,8356;9,6549;;;;
4094,988;9,7358;;;;
4095,1404;9,8037;;;;
4095,2928;10,398;;;;
4095,4452;10,947;;;;
4095,5976;10,7382;;;;
4095,75;10,0263;;;;
4095,9024;9,8095;;;;
4096,0548;10,0771;;;;
4096,2072;10,7493;;;;
4096,3596;10,5716;;;;
4096,512;10,465;;;;
4096,6644;10,6594;;;;
4096,8168;11,1579;;;;
4096,9692;11,0017;;;;
4097,1216;10,2622;;;;
4097,274;9,969;;;;
4097,4264;10,069;;;;
4097,5788;10,6416;;;;
4097,7312;11,4159;;;;
4097,8836;12,046;;;;
4098,036;12,2257;;;;
4098,1884;11,7623;;;;
4098,3408;11,6225;;;;
4098,4932;11,3745;;;;
4098,6456;10,9583;;;;
4098,798;10,4745;;;;
4098,9504;10,6107;;;;
4099,1028;10,7774;;;;
4099,2552;10,8939;;;;
4099,4076;10,7735;;;;
4099,56;10,7146;;;;
4099,7124;10,716;;;;
4099,8648;11,384;;;;
4100,0172;11,662;;;;
4100,1696;11,7681;;;;
4100,322;11,3874;;;;
4100,4744;10,8966;;;;
4100,6268;10,3535;;;;
4100,7792;10,0327;;;;
4100,9316;10,3643;;;;
4101,084;10,8752;;;;
4101,2364;11,0632;;;;
4101,3888;10,7151;;;;
4101,5412;10,2787;;;;
4101,6936;9,7508;;;;
4101,846;9,7277;;;;
4101,9984;9,896;;;;
4102,1508;9,7395;;;;
4102,3032;9,2528;;;;
4102,4556;9,3899;;;;
4102,608;10,1757;;;;
4102,7604;10,8557;;;;
4102,9128;11,4409;;;;
4103,0652;11,9051;;;;
4103,2176;12,4187;;;;
4103,37;12,2009;;;;
4103,5224;11,1589;;;;
4103,6748;9,8678;;;;
4103,8272;9,276;;;;
4103,9796;9,0877;;;;
4104,132;9,0651;;;;
4104,2844;9,4045;;;;
4104,4368;9,9483;;;;
4104,5892;10,3774;;;;
4104,7416;10,2604;;;;
4104,894;9,8629;;;;
4105,0464;9,4171;;;;
4105,1988;9,6903;;;;
4105,3512;10,9293;;;;
4105,5036;11,7701;;;;
4105,656;11,2658;;;;
4105,8084;10,9299;;;;
4105,9608;11,0242;;;;
4106,1132;11,2093;;;;
4106,2656;11,1494;;;;
4106,418;10,7679;;;;
4106,5704;10,3763;;;;
4106,7228;10,4358;;;;
4106,8752;10,6661;;;;
4107,0276;10,9231;;;;
4107,18;10,5461;;;;
4107,3324;9,9099;;;;
4107,4848;10,1337;;;;
4107,6372;10,3651;;;;
4107,7896;10,2069;;;;
4107,942;10,1114;;;;
4108,0944;9,4868;;;;
4108,2468;9,4624;;;;
4108,3992;9,5258;;;;
4108,5516;9,9237;;;;
4108,704;10,2556;;;;
4108,8564;10,3311;;;;
4109,0088;10,5482;;;;
4109,1612;10,7328;;;;
4109,3136;10,7924;;;;
4109,466;10,8751;;;;
4109,6184;10,9361;;;;
4109,7708;10,4452;;;;
4109,9232;10,1522;;;;
4110,0756;10,0739;;;;
4110,228;10,1487;;;;
4110,3804;10,6828;;;;
4110,5328;10,2871;;;;
4110,6852;9,8623;;;;
4110,8376;9,7272;;;;
4110,99;9,4302;;;;
4111,1424;9,4254;;;;
4111,2948;9,2473;;;;
4111,4472;9,4617;;;;
4111,5996;9,5329;;;;
4111,752;9,4908;;;;
4111,9044;9,4628;;;;
4112,0568;9,5653;;;;
4112,2092;9,6436;;;;
4112,3616;9,8705;;;;
4112,514;9,9496;;;;
4112,6664;9,8352;;;;
4112,8188;9,5346;;;;
4112,9712;9,507;;;;
4113,1236;9,5915;;;;
4113,276;9,4069;;;;
4113,4284;9,0115;;;;
4113,5808;8,4925;;;;
4113,7332;7,3186;;;;
4113,8856;6,4598;;;;
4114,038;6,3504;;;;
4114,1904;6,3096;;;;
4114,3428;5,7914;;;;
4114,4952;5,4183;;;;
4114,6476;5,5913;;;;
4114,8;5,7813;;;;
4114,9524;5,9093;;;;
4115,1048;5,9536;;;;
4115,2572;6,5531;;;;
4115,4096;7,1923;;;;
4115,562;7,6789;;;;
4115,7144;7,8213;;;;
4115,8668;7,5186;;;;
4116,0192;7,3019;;;;
4116,1716;7,6716;;;;
4116,324;7,9965;;;;
4116,4764;8,6033;;;;
4116,6288;9,0952;;;;
4116,7812;9,5735;;;;
4116,9336;9,3195;;;;
4117,086;8,878;;;;
4117,2384;8,4949;;;;
4117,3908;7,8644;;;;
4117,5432;7,226;;;;
4117,6956;6,8057;;;;
4117,848;6,9162;;;;
4118,0004;6,5736;;;;
4118,1528;5,7764;;;;
4118,3052;5,2038;;;;
4118,4576;5,1837;;;;
4118,61;5,1896;;;;
4118,7624;5,4458;;;;
4118,9148;6,0701;;;;
4119,0672;7,0785;;;;
4119,2196;7,6585;;;;
4119,372;8,0031;;;;
4119,5244;7,9714;;;;
4119,6768;7,1947;;;;
4119,8292;6,3139;;;;
4119,9816;5,7443;;;;
4120,134;5,8321;;;;
4120,2864;6,1452;;;;
4120,4388;6,1092;;;;
4120,5912;5,8357;;;;
4120,7436;5,5523;;;;
4120,896;5,5291;;;;
4121,0484;5,7528;;;;
4121,2008;6,2749;;;;
4121,3532;6,6329;;;;
4121,5056;6,7566;;;;
4121,658;7,2125;;;;
4121,8104;7,926;;;;
4121,9628;7,9804;;;;
4122,1152;7,7977;;;;
4122,2676;8,1109;;;;
4122,42;8,7482;;;;
4122,5724;9,0259;;;;
4122,7248;9,2268;;;;
4122,8772;9,2245;;;;
4123,0296;9,6193;;;;
4123,182;9,7843;;;;
4123,3344;9,747;;;;
4123,4868;9,9251;;;;
4123,6392;9,7734;;;;
4123,7916;9,5325;;;;
4123,944;9,3189;;;;
4124,0964;9,4274;;;;
4124,2488;9,0471;;;;
4124,4012;8,7874;;;;
4124,5536;9,1481;;;;
4124,706;9,7063;;;;
4124,8584;10,5123;;;;
4125,0108;10,885;;;;
4125,1632;10,6083;;;;
4125,3156;10,6606;;;;
4125,468;10,8269;;;;
4125,6204;11,0261;;;;
4125,7728;10,9723;;;;
4125,9252;11,1142;;;;
4126,0776;11,0699;;;;
4126,23;11,1375;;;;
4126,3824;11,6253;;;;
4126,5348;11,4618;;;;
4126,6872;10,3391;;;;
4126,8396;9,5912;;;;
4126,992;8,74;;;;
4127,1444;9,0988;;;;
4127,2968;9,9373;;;;
4127,4492;10,159;;;;
4127,6016;9,5959;;;;
4127,754;8,528;;;;
4127,9064;9,0578;;;;
4128,0588;10,3043;;;;
4128,2112;11,7431;;;;
4128,3636;11,78;;;;
4128,516;11,5455;;;;
4128,6684;11,7921;;;;
4128,8208;12,3616;;;;
4128,9732;12,6104;;;;
4129,1256;12,3637;;;;
4129,278;12,6099;;;;
4129,4304;12,3493;;;;
4129,5828;12,0657;;;;
4129,7352;11,755;;;;
4129,8876;11,6817;;;;
4130,04;11,2149;;;;
4130,1924;10,614;;;;
4130,3448;10,3758;;;;
4130,4972;10,8141;;;;
4130,6496;11,4796;;;;
4130,802;11,7027;;;;
4130,9544;10,8237;;;;
4131,1068;9,5063;;;;
4131,2592;8,6397;;;;
4131,4116;8,0393;;;;
4131,564;7,5201;;;;
4131,7164;7,3691;;;;
4131,8688;7,2806;;;;
4132,0212;7,6721;;;;
4132,1736;8,5905;;;;
4132,326;9,3431;;;;
4132,4784;9,9596;;;;
4132,6308;9,8005;;;;
4132,7832;9,5455;;;;
4132,9356;9,1861;;;;
4133,088;9,0677;;;;
4133,2404;9,2604;;;;
4133,3928;9,1361;;;;
4133,5452;9,2578;;;;
4133,6976;8,7861;;;;
4133,85;8,7206;;;;
4134,0024;8,9672;;;;
4134,1548;9,0086;;;;
4134,3072;8,9779;;;;
4134,4596;9,3403;;;;
4134,612;9,4737;;;;
4134,7644;9,5243;;;;
4134,9168;9,279;;;;
4135,0692;9,3383;;;;
4135,2216;9,4664;;;;
4135,374;9,4939;;;;
4135,5264;9,8327;;;;
4135,6788;9,7462;;;;
4135,8312;10,0569;;;;
4135,9836;9,5795;;;;
4136,136;8,849;;;;
4136,2884;8,0736;;;;
4136,4408;7,6692;;;;
4136,5932;7,5097;;;;
4136,7456;7,9158;;;;
4136,898;8,5935;;;;
4137,0504;8,3888;;;;
4137,2028;8,1575;;;;
4137,3552;8,5609;;;;
4137,5076;9,0353;;;;
4137,66;9,0657;;;;
4137,8124;8,8917;;;;
4137,9648;9,2132;;;;
4138,1172;9,7149;;;;
4138,2696;9,8637;;;;
4138,422;9,5221;;;;
4138,5744;9,4386;;;;
4138,7268;8,9408;;;;
4138,8792;8,5368;;;;
4139,0316;8,7901;;;;
4139,184;9,3104;;;;
4139,3364;8,8967;;;;
4139,4888;8,9176;;;;
4139,6412;8,8436;;;;
4139,7936;9,1153;;;;
4139,946;8,3147;;;;
4140,0984;7,6239;;;;
4140,2508;6,773;;;;
4140,4032;7,388;;;;
4140,5556;7,6593;;;;
4140,708;7,8137;;;;
4140,8604;7,1774;;;;
4141,0128;6,8973;;;;
4141,1652;7,0564;;;;
4141,3176;7,6131;;;;
4141,47;8,1368;;;;
4141,6224;8,4632;;;;
4141,7748;8,4639;;;;
4141,9272;8,27;;;;
4142,0796;7,9612;;;;
4142,232;7,5754;;;;
4142,3844;6,8976;;;;
4142,5368;6,4457;;;;
4142,6892;6,2646;;;;
4142,8416;6,0865;;;;
4142,994;5,712;;;;
4143,1464;5,4616;;;;
4143,2988;5,51;;;;
4143,4512;5,3141;;;;
4143,6036;4,8328;;;;
4143,756;4,4904;;;;
4143,9084;4,5403;;;;
4144,0608;4,6597;;;;
4144,2132;4,7858;;;;
4144,3656;5,0549;;;;
4144,518;5,4466;;;;
4144,6704;5,9549;;;;
4144,8228;6,2984;;;;
4144,9752;6,7075;;;;
4145,1276;6,9751;;;;
4145,28;7,0257;;;;
4145,4324;6,9659;;;;
4145,5848;6,7855;;;;
4145,7372;6,4518;;;;
4145,8896;6,2556;;;;
4146,042;6,5684;;;;
4146,1944;7,0922;;;;
4146,3468;7,4597;;;;
4146,4992;7,8558;;;;
4146,6516;8,1865;;;;
4146,804;8,2979;;;;
4146,9564;8,5156;;;;
4147,1088;9,2169;;;;
4147,2612;10,2507;;;;
4147,4136;11,3628;;;;
4147,566;11,9716;;;;
4147,7184;12,0276;;;;
4147,8708;11,7607;;;;
4148,0232;11,4596;;;;
4148,1756;10,9317;;;;
4148,328;10,3398;;;;
4148,4804;9,7124;;;;
4148,6328;9,0985;;;;
4148,7852;8,1416;;;;
4148,9376;6,936;;;;
4149,09;5,9676;;;;
4149,2424;5,3656;;;;
4149,3948;5,1329;;;;
4149,5472;5,0984;;;;
4149,6996;5,1;;;;
4149,852;5,0398;;;;
4150,0044;4,7038;;;;
4150,1568;4,2255;;;;
4150,3092;3,8238;;;;
4150,4616;4,0201;;;;
4150,614;4,3503;;;;
4150,7664;4,9159;;;;
4150,9188;5,3489;;;;
4151,0712;5,6017;;;;
4151,2236;5,4542;;;;
4151,376;5,3088;;;;
4151,5284;5,3251;;;;
4151,6808;5,6549;;;;
4151,8332;6,7072;;;;
4151,9856;7,7303;;;;
4152,138;7,3566;;;;
4152,2904;6,277;;;;
4152,4428;7,1176;;;;
4152,5952;8,0856;;;;
4152,7476;7,5705;;;;
4152,9;6,4159;;;;
4153,0524;5,705;;;;
4153,2048;6,5167;;;;
4153,3572;7,19;;;;
4153,5096;7,4632;;;;
4153,662;7,1549;;;;
4153,8144;6,9386;;;;
4153,9668;6,5844;;;;
4154,1192;6,1039;;;;
4154,2716;5,589;;;;
4154,424;5,0984;;;;
4154,5764;4,7766;;;;
4154,7288;4,7902;;;;
4154,8812;4,688;;;;
4155,0336;4,3905;;;;
4155,186;4,1576;;;;
4155,3384;4,1505;;;;
4155,4908;4,3106;;;;
4155,6432;4,5477;;;;
4155,7956;4,6778;;;;
4155,948;4,8438;;;;
4156,1004;4,9829;;;;
4156,2528;5,0689;;;;
4156,4052;5,0712;;;;
4156,5576;4,9222;;;;
4156,71;4,8158;;;;
4156,8624;4,6582;;;;
4157,0148;4,505;;;;
4157,1672;4,4038;;;;
4157,3196;4,4445;;;;
4157,472;4,4408;;;;
4157,6244;4,2947;;;;
4157,7768;4,023;;;;
4157,9292;3,9054;;;;
4158,0816;4,1942;;;;
4158,234;4,7223;;;;
4158,3864;4,8999;;;;
4158,5388;5,0887;;;;
4158,6912;5,3232;;;;
4158,8436;5,397;;;;
4158,996;5,3092;;;;
4159,1484;5,2211;;;;
4159,3008;5,2026;;;;
4159,4532;5,1933;;;;
4159,6056;5,4145;;;;
4159,758;6,1282;;;;
4159,9104;7,5036;;;;
4160,0628;8,6814;;;;
4160,2152;9,0452;;;;
4160,3676;8,0768;;;;
4160,52;7,3583;;;;
4160,6724;6,7299;;;;
4160,8248;5,9557;;;;
4160,9772;5,1382;;;;
4161,1296;4,4903;;;;
4161,282;4,137;;;;
4161,4344;4,0901;;;;
4161,5868;4,5367;;;;
4161,7392;5,2931;;;;
4161,8916;6,0457;;;;
4162,044;6,4239;;;;
4162,1964;6,4033;;;;
4162,3488;6,0091;;;;
4162,5012;5,4542;;;;
4162,6536;5,0566;;;;
4162,806;5,0809;;;;
4162,9584;5,622;;;;
4163,1108;7,0675;;;;
4163,2632;8,9935;;;;
4163,4156;10,8476;;;;
4163,568;12,0834;;;;
4163,7204;12,9214;;;;
4163,8728;13,4401;;;;
4164,0252;13,257;;;;
4164,1776;11,952;;;;
4164,33;9,8798;;;;
4164,4824;8,156;;;;
4164,6348;7,0477;;;;
4164,7872;6,3075;;;;
4164,9396;5,8845;;;;
4165,092;6,1182;;;;
4165,2444;6,2642;;;;
4165,3968;5,8594;;;;
4165,5492;6,3592;;;;
4165,7016;6,5309;;;;
4165,854;6,2612;;;;
4166,0064;6,6202;;;;
4166,1588;7,1071;;;;
4166,3112;7,968;;;;
4166,4636;8,7309;;;;
4166,616;9,5657;;;;
4166,7684;10,1952;;;;
4166,9208;10,8318;;;;
4167,0732;11,0416;;;;
4167,2256;11,2843;;;;
4167,378;11,3469;;;;
4167,5304;12,0423;;;;
4167,6828;12,5477;;;;
4167,8352;12,3464;;;;
4167,9876;11,6078;;;;
4168,14;11,6147;;;;
4168,2924;11,6603;;;;
4168,4448;11,6693;;;;
4168,5972;11,6137;;;;
4168,7496;12,1717;;;;
4168,902;12,7151;;;;
4169,0544;12,4506;;;;
4169,2068;11,5443;;;;
4169,3592;10,5903;;;;
4169,5116;10,0839;;;;
4169,664;9,4932;;;;
4169,8164;9,0683;;;;
4169,9688;8,4334;;;;
4170,1212;7,8241;;;;
4170,2736;7,683;;;;
4170,426;7,6117;;;;
4170,5784;7,7183;;;;
4170,7308;8,1757;;;;
4170,8832;9,4386;;;;
4171,0356;10,8755;;;;
4171,188;12,2505;;;;
4171,3404;13,7171;;;;
4171,4928;14,9159;;;;
4171,6452;15,5273;;;;
4171,7976;15,6265;;;;
4171,95;15,6533;;;;
4172,1024;15,7678;;;;
4172,2548;15,7223;;;;
4172,4072;15,4807;;;;
4172,5596;14,8848;;;;
4172,712;13,916;;;;
4172,8644;12,9775;;;;
4173,0168;12,4776;;;;
4173,1692;12,8467;;;;
4173,3216;13,9195;;;;
4173,474;15,0295;;;;
4173,6264;15,6697;;;;
4173,7788;15,5306;;;;
4173,9312;15,3164;;;;
4174,0836;15,0907;;;;
4174,236;14,9574;;;;
4174,3884;14,8323;;;;
4174,5408;14,6908;;;;
4174,6932;14,0258;;;;
4174,8456;13,0919;;;;
4174,998;12,2279;;;;
4175,1504;10,7239;;;;
4175,3028;9,0854;;;;
4175,4552;8,1321;;;;
4175,6076;7,8433;;;;
4175,76;7,5899;;;;
4175,9124;7,2125;;;;
4176,0648;6,9163;;;;
4176,2172;6,6145;;;;
4176,3696;6,1341;;;;
4176,522;5,8741;;;;
4176,6744;6,1343;;;;
4176,8268;6,8925;;;;
4176,9792;7,8077;;;;
4177,1316;8,5293;;;;
4177,284;8,6409;;;;
4177,4364;8,2428;;;;
4177,5888;7,759;;;;
4177,7412;6,9434;;;;
4177,8936;7,6676;;;;
4178,046;8,7137;;;;
4178,1984;8,7179;;;;
4178,3508;7,4879;;;;
4178,5032;7,0279;;;;
4178,6556;6,957;;;;
4178,808;6,6935;;;;
4178,9604;6,2885;;;;
4179,1128;5,2842;;;;
4179,2652;5,1895;;;;
4179,4176;5,2155;;;;
4179,57;5,1832;;;;
4179,7224;5,3688;;;;
4179,8748;5,6993;;;;
4180,0272;5,9459;;;;
4180,1796;5,9435;;;;
4180,332;5,952;;;;
4180,4844;5,7549;;;;
4180,6368;5,4173;;;;
4180,7892;5,0989;;;;
4180,9416;5,0439;;;;
4181,094;5,1473;;;;
4181,2464;5,1407;;;;
4181,3988;5,1189;;;;
4181,5512;5,1186;;;;
4181,7036;5,2136;;;;
4181,856;5,232;;;;
4182,0084;5,3572;;;;
4182,1608;5,4144;;;;
4182,3132;5,3599;;;;
4182,4656;5,1287;;;;
4182,618;5,055;;;;
4182,7704;5,027;;;;
4182,9228;5,1786;;;;
4183,0752;5,2715;;;;
4183,2276;5,294;;;;
4183,38;5,514;;;;
4183,5324;5,8208;;;;
4183,6848;6,6263;;;;
4183,8372;7,1062;;;;
4183,9896;7,5594;;;;
4184,142;7,4177;;;;
4184,2944;7,0322;;;;
4184,4468;7,2025;;;;
4184,5992;7,5659;;;;
4184,7516;7,8767;;;;
4184,904;8,9922;;;;
4185,0564;11,1728;;;;
4185,2088;13,7172;;;;
4185,3612;16,1715;;;;
4185,5136;17,4571;;;;
4185,666;16,9881;;;;
4185,8184;15,899;;;;
4185,9708;14,829;;;;
4186,1232;13,852;;;;
4186,2756;13,1053;;;;
4186,428;12,7443;;;;
4186,5804;12,8951;;;;
4186,7328;13,1596;;;;
4186,8852;13,4357;;;;
4187,0376;13,4724;;;;
4187,19;13,3022;;;;
4187,3424;13,0126;;;;
4187,4948;12,9859;;;;
4187,6472;13,1584;;;;
4187,7996;13,3591;;;;
4187,952;13,5412;;;;
4188,1044;13,4439;;;;
4188,2568;13,0302;;;;
4188,4092;12,4369;;;;
4188,5616;11,9178;;;;
4188,714;12,0855;;;;
4188,8664;12,5444;;;;
4189,0188;12,8545;;;;
4189,1712;12,6166;;;;
4189,3236;12,8646;;;;
4189,476;13,3392;;;;
4189,6284;13,5765;;;;
4189,7808;13,3742;;;;
4189,9332;13,3028;;;;
4190,0856;13,4978;;;;
4190,238;13,9751;;;;
4190,3904;13,8638;;;;
4190,5428;12,7373;;;;
4190,6952;12,906;;;;
4190,8476;12,5759;;;;
4191;11,3303;;;;
4191,1524;10,3301;;;;
4191,3048;10,8517;;;;
4191,4572;10,692;;;;
4191,6096;11,6592;;;;
4191,762;12,2638;;;;
4191,9144;14,4743;;;;
4192,0668;14,4469;;;;
4192,2192;15,5444;;;;
4192,3716;15,6741;;;;
4192,524;15,6321;;;;
4192,6764;15,2131;;;;
4192,8288;14,4744;;;;
4192,9812;13,9114;;;;
4193,1336;13,325;;;;
4193,286;13,0081;;;;
4193,4384;13,382;;;;
4193,5908;14,2689;;;;
4193,7432;15,4253;;;;
4193,8956;16,4602;;;;
4194,048;17,1969;;;;
4194,2004;16,8495;;;;
4194,3528;15,7847;;;;
4194,5052;14,9513;;;;
4194,6576;14,6387;;;;
4194,81;14,8956;;;;
4194,9624;14,904;;;;
4195,1148;14,4024;;;;
4195,2672;13,8388;;;;
4195,4196;13,5979;;;;
4195,572;13,5026;;;;
4195,7244;13,3132;;;;
4195,8768;12,9962;;;;
4196,0292;12,9712;;;;
4196,1816;13,323;;;;
4196,334;13,6198;;;;
4196,4864;14,0221;;;;
4196,6388;14,301;;;;
4196,7912;14,6895;;;;
4196,9436;15,2459;;;;
4197,096;15,2678;;;;
4197,2484;14,8404;;;;
4197,4008;14,2887;;;;
4197,5532;13,6809;;;;
4197,7056;13,1398;;;;
4197,858;12,6689;;;;
4198,0104;12,4443;;;;
4198,1628;12,154;;;;
4198,3152;11,7812;;;;
4198,4676;11,5553;;;;
4198,62;11,5375;;;;
4198,7724;11,6832;;;;
4198,9248;11,7445;;;;
4199,0772;11,1282;;;;
4199,2296;10,2423;;;;
4199,382;9,5901;;;;
4199,5344;9,3438;;;;
4199,6868;9,3336;;;;
4199,8392;9,2084;;;;
